Компания,Категория,Название товара,Цена,Скидочная Цена,Объем,Единицы Измерения
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для наплавки, Электрод ОЗН-6",364.0,,3.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для наплавки, Электрод ОЗН-6",364.0,,4.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для наплавки, Электрод ОЗН-6",364.0,,5.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для наплавки, Электроды НЕРО ОЗН-6",510.0,,4.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для наплавки, Электроды НЕРО ОЗН-6",490.0,,5.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для наплавки, Электрод ОЗИ-6",1200.0,,3.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для наплавки, Электрод ОЗИ-6",1200.0,,4.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для наплавки, Электрод ОЗИ-6",1200.0,,5.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для наплавки, Электрод ОЗШ-8",1846.0,,3.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для наплавки, Электрод ОЗШ-8",1846.0,,4.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для наплавки, Электрод ОЗШ-6",2000.0,,3.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для наплавки, Электрод ОЗШ-6",2000.0,,4.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для наплавки, Электрод ОЗШ-3",481.0,,3.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для наплавки, Электрод ОЗШ-3",481.0,,4.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для наплавки, Электрод ОЗШ-3",481.0,,5.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для наплавки, Электрод НР-70",338.0,,3.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для наплавки, Электрод НР-70",338.0,,4.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для наплавки, Электрод НР-70",338.0,,5.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для наплавки, Электрод ОЗИ-3",1001.0,,3.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для наплавки, Электрод ОЗИ-3",1001.0,,4.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для наплавки, Электрод ОЗИ-3",1001.0,,5.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для наплавки, Электрод ОЗШ-1",850.0,,2.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для наплавки, Электрод ОЗШ-1",850.0,,2.5,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для наплавки, Электрод ОЗШ-1",390.0,,3.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для наплавки, Электрод ОЗШ-1",390.0,,4.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для наплавки, Электрод ОЗШ-1",390.0,,5.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для наплавки, Электрод ЭН-60М",430.0,,3.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для наплавки, Электрод ЭН-60М",430.0,,4.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для наплавки, Электрод ЭН-60М",430.0,,5.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для наплавки, Электрод Т-620",330.0,,4.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для наплавки, Электрод Т-620",330.0,,5.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для наплавки, Электрод ОЗН-400М",520.0,,4.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для наплавки, Электрод ОЗН-400М",520.0,,5.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для наплавки, Электроды НЕРО Н-6/60",1200.0,,3.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для наплавки, Электроды НЕРО Н-6/60",1200.0,,4.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для наплавки, Электроды НЕРО Н-6/60",1200.0,,5.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для сварки углеродистых и низколегированных сталей, Электроды УОНИ 13/65",337.0,,3.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для сварки углеродистых и низколегированных сталей, Электроды УОНИ 13/65",337.0,,4.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для сварки углеродистых и низколегированных сталей, Электроды УОНИ 13/65",337.0,,5.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для сварки углеродистых и низколегированных сталей, Электроды УОНИИ13/85",330.0,,3.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для сварки углеродистых и низколегированных сталей, Электроды УОНИИ13/85",312.0,,4.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для сварки углеродистых и низколегированных сталей, Электроды УОНИИ13/85",312.0,,5.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для сварки углеродистых и низколегированных сталей, Электроды ТМЛ-1У",280.0,,3.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для сварки углеродистых и низколегированных сталей, Электроды ТМЛ-1У",280.0,,4.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для сварки углеродистых и низколегированных сталей, Электроды ТМЛ-1У",280.0,,5.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для сварки углеродистых и низколегированных сталей, Электроды ТМЛ-3У",340.0,,3.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для сварки углеродистых и низколегированных сталей, Электроды ТМЛ-3У",340.0,,4.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для сварки углеродистых и низколегированных сталей, Электроды ТМЛ-3У",340.0,,5.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для сварки углеродистых и низколегированных сталей, Электроды ЦЛ-39",377.0,,2.5,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для сварки углеродистых и низколегированных сталей, Электроды ТМУ-21У",275.0,,3.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для сварки углеродистых и низколегированных сталей, Электроды ТМУ-21У",275.0,,4.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для сварки углеродистых и низколегированных сталей, Электроды ТМУ-21У",275.0,,5.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для сварки углеродистых и низколегированных сталей, Электроды НИАТ-3М",350.0,,3.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для сварки углеродистых и низколегированных сталей, Электроды НИАТ-3М",350.0,,4.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для сварки углеродистых и низколегированных сталей, Электроды НИАТ-3М",350.0,,5.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для сварки углеродистых и низколегированных сталей, Электроды ОЗР-1",182.0,,3.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для сварки углеродистых и низколегированных сталей, Электроды ОЗР-1",182.0,,4.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для сварки углеродистых и низколегированных сталей, Электроды ОЗР-1",182.0,,5.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для сварки углеродистых и низколегированных сталей, Электроды ЦУ-5",241.0,,2.5,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для сварки углеродистых и низколегированных сталей, Электроды НЕРО УОНИИ-13/мороз",405.0,,2.5,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для сварки углеродистых и низколегированных сталей, Электроды НЕРО УОНИИ-13/мороз",401.0,,3.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для сварки углеродистых и низколегированных сталей, Электроды НЕРО УОНИИ-13/мороз",358.0,,4.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для сварки углеродистых и низколегированных сталей, Электроды НЕРО УОНИИ-13/мороз",358.0,,5.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для сварки углеродистых и низколегированных сталей, Электроды НЕРО-46РЦ",290.0,,2.5,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для сварки углеродистых и низколегированных сталей, Электроды НЕРО-46РЦ",274.0,,3.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для сварки углеродистых и низколегированных сталей, Электроды НЕРО-46РЦ",269.0,,4.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для сварки углеродистых и низколегированных сталей, Электроды НЕРО-46РЦ",269.0,,5.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для сварки цветных металлов, Электрод Комсомолец-100",1950.0,,3.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для сварки цветных металлов, Электрод Комсомолец-100",1950.0,,4.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для сварки цветных металлов, Электрод Комсомолец-100",1950.0,,5.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для сварки цветных металлов, Электрод АНЦ/ОЗМ-3",1600.0,,3.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для сварки цветных металлов, Электрод АНЦ/ОЗМ-3",1600.0,,4.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для сварки цветных металлов, Электрод АНЦ/ОЗМ-3",1600.0,,5.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для сварки цветных металлов, Электрод ОЗБ-2М",3800.0,,3.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для сварки цветных металлов, Электрод ОЗБ-2М",3800.0,,4.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для сварки цветных металлов, Электрод ОЗБ-2М",3800.0,,5.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для сварки цветных металлов, Электрод ОЗБ-1",7800.0,,3.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для сварки цветных металлов, Электрод ОЗБ-1",7800.0,,4.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для сварки цветных металлов, Электрод ОЗБ-1",7800.0,,5.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для холодной сварки и наплавки чугуна, Электрод МНЧ-2",5616.0,,3.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для холодной сварки и наплавки чугуна, Электрод МНЧ-2",5616.0,,4.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для холодной сварки и наплавки чугуна, Электрод МНЧ-2",5616.0,,5.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для холодной сварки и наплавки чугуна, Электрод ЦЧ-4",1120.0,,3.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для холодной сварки и наплавки чугуна, Электрод ЦЧ-4",1120.0,,4.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для холодной сварки и наплавки чугуна, Электрод ЦЧ-4",1120.0,,5.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для холодной сварки и наплавки чугуна, Электрод ОЗЧ-2",1586.0,,3.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для холодной сварки и наплавки чугуна, Электрод ОЗЧ-2",1586.0,,4.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для холодной сварки и наплавки чугуна, Электрод ОЗЧ-2",1586.0,,5.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для холодной сварки и наплавки чугуна, Электрод ОЗЧ-3",8000.0,,3.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для холодной сварки и наплавки чугуна, Электрод ОЗЧ-3",8000.0,,4.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для холодной сварки и наплавки чугуна, Электрод ОЗЧ-3",8000.0,,5.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для холодной сварки и наплавки чугуна, Электрод ОЗЧ-6",1612.0,,3.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для холодной сварки и наплавки чугуна, Электрод ОЗЧ-6",1612.0,,4.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для холодной сварки и наплавки чугуна, Электрод ОЗЧ-6",1612.0,,5.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для холодной сварки и наплавки чугуна, Электрод НЧ-2",2000.0,,3.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для холодной сварки и наплавки чугуна, Электрод НЧ-2",2000.0,,4.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для холодной сварки и наплавки чугуна, Электрод НЧ-2",2000.0,,5.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для сварки высоколегированных сталей, Электроды ОЗЛ-5",1200.0,,3.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для сварки высоколегированных сталей, Электроды ОЗЛ-5",1200.0,,4.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для сварки высоколегированных сталей, Электроды ОЗЛ-5",1200.0,,5.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для сварки высоколегированных сталей, Электроды ОЗЛ-6",1781.0,,2.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для сварки высоколегированных сталей, Электроды ОЗЛ-6",1618.0,,2.5,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для сварки высоколегированных сталей, Электроды ОЗЛ-6",900.0,,3.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для сварки высоколегированных сталей, Электроды ОЗЛ-6",900.0,,4.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для сварки высоколегированных сталей, Электроды ОЗЛ-6",900.0,,5.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для сварки высоколегированных сталей, Электроды ОЗЛ-7",1100.0,,3.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для сварки высоколегированных сталей, Электроды ОЗЛ-7",1100.0,,4.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для сварки высоколегированных сталей, Электроды ОЗЛ-7",1100.0,,5.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для сварки высоколегированных сталей, Электроды ОЗЛ-8",936.0,,2.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для сварки высоколегированных сталей, Электроды ОЗЛ-8",845.0,,2.5,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для сварки высоколегированных сталей, Электроды ОЗЛ-8",930.0,,3.0,кг
АО_АПК_БЕЛИФФ_ГАЗ,Электроды,"Для сварки высоколегированных сталей, Электроды ОЗЛ-8",930.0,,4.0,кг
